,Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,Instrument,isolate,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,serotype,isolation_source,BioSample Accession,is_retracted,retraction_detection_date_utc,name_state_x,date,File Name,Genotype,"Genotype List Used, >=98.0%",Genotype Sample Title List,Genotype Percent Match List,Genotype Mismatch List,Genotype Average Depth of Coverage List,name_state_y,Geo_Location,Collection_Date_Specific
4433,SRR31605370,WGS,146.97,132105467,PRJNA1102327,SAMN45164102,Viral,47119046,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX26969842,USA,North America,USA,Cattle,NextSeq 2000,24-033850-001,24-033850-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-12-06,2024-04-20T18:12:00Z,1,24-033850-001,SRP503016,H5N1,milk,SRS23438544,False,,USA,2025-05-09_10-50-22,SRR31605370.fa,B3.13,"MP:ea1, HA:ea1, NP:am8, NS:am1.1, PB2:am2.2, PA:ea1, PB1:am4, NA:ea1","ea1:22-003707-003:MP, ea1:22-003707-003:HA, am8:23-032005-001:NP, am1.1:22-010085-001:NS, am2.2:22-010445-001:PB2, ea1:22-003707-003:PA, am4:23-001855-001:PB1, ea1:22-003707-003:NA","98.98%, 98.47%, 98.93%, 99.17%, 98.64%, 99.02%, 99.43%, 98.72%","10, 26, 16, 7, 31, 21, 13, 18",Ran on FASTA - No Coverage Report,CA,USA-CA,2024-11-05
4434,SRR31605371,WGS,146.38,86855852,PRJNA1102327,SAMN45164119,Viral,30884803,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX26969841,USA,North America,USA,Cattle,NextSeq 2000,24-033860-001,24-033860-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-12-06,2024-04-20T18:12:00Z,1,24-033860-001,SRP503016,H5N1,milk,SRS23438542,False,,USA,2025-05-09_10-50-22,SRR31605371.fa,B3.13,"NP:am8, PB2:am2.2, MP:ea1, PA:ea1, PB1:am4, NS:am1.1, HA:ea1, NA:ea1","am8:23-032005-001:NP, am2.2:22-010445-001:PB2, ea1:22-003707-003:MP, ea1:22-003707-003:PA, am4:23-001855-001:PB1, am1.1:22-010085-001:NS, ea1:22-003707-003:HA, ea1:22-003707-003:NA","99.00%, 98.68%, 98.98%, 98.93%, 99.47%, 99.17%, 98.42%, 98.86%","15, 30, 10, 23, 12, 7, 27, 16",Ran on FASTA - No Coverage Report,USA,USA,2024-11-04
4435,SRR31605371,WGS,146.38,86855852,PRJNA1102327,SAMN45164119,Viral,30884803,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX26969841,USA,North America,USA,Cattle,NextSeq 2000,24-033860-001,24-033860-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-12-06,2024-04-20T18:12:00Z,1,24-033860-001,SRP503016,H5N1,milk,SRS23438542,False,,USA,2025-05-09_10-50-22,SRR31605371.fa,B3.13,"NP:am8, PB2:am2.2, MP:ea1, PA:ea1, PB1:am4, NS:am1.1, HA:ea1, NA:ea1","am8:23-032005-001:NP, am2.2:22-010445-001:PB2, ea1:22-003707-003:MP, ea1:22-003707-003:PA, am4:23-001855-001:PB1, am1.1:22-010085-001:NS, ea1:22-003707-003:HA, ea1:22-003707-003:NA","99.00%, 98.68%, 98.98%, 98.93%, 99.47%, 99.17%, 98.42%, 98.86%","15, 30, 10, 23, 12, 7, 27, 16",Ran on FASTA - No Coverage Report,CA,USA-CA,2024-11-04
4436,SRR31605372,WGS,147.07,93272403,PRJNA1102327,SAMN45164103,Viral,33390384,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX26969840,USA,North America,USA,Cattle,NextSeq 2000,24-033851-001,24-033851-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-12-06,2024-04-20T18:12:00Z,1,24-033851-001,SRP503016,H5N1,milk,SRS23438540,False,,USA,2025-05-09_10-46-57,SRR31605372.fa,B3.13,"PB2:am2.2, NP:am8, PB1:am4, HA:ea1, PA:ea1, NS:am1.1, NA:ea1, MP:ea1","am2.2:22-010445-001:PB2, am8:23-032005-001:NP, am4:23-001855-001:PB1, ea1:22-003707-003:HA, ea1:22-003707-003:PA, am1.1:22-010085-001:NS, ea1:22-003707-003:NA, ea1:22-003707-003:MP","98.64%, 99.00%, 99.52%, 98.30%, 99.02%, 99.05%, 98.86%, 98.98%","31, 15, 11, 29, 21, 8, 16, 10",Ran on FASTA - No Coverage Report,USA,USA,2024
4437,SRR31605373,WGS,147.11,91825255,PRJNA1102327,SAMN45164104,Viral,33074370,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX26969839,USA,North America,USA,Cattle,NextSeq 2000,24-033852-001,24-033852-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-12-06,2024-04-20T18:12:00Z,1,24-033852-001,SRP503016,H5N1,milk,SRS23438538,False,,USA,2025-05-09_10-50-22,SRR31605373.fa,B3.13,"PB1:am4, NP:am8, PA:ea1, HA:ea1, PB2:am2.2, NA:ea1, MP:ea1, NS:am1.1","am4:23-001855-001:PB1, am8:23-032005-001:NP, ea1:22-003707-003:PA, ea1:22-003707-003:HA, am2.2:22-010445-001:PB2, ea1:22-003707-003:NA, ea1:22-003707-003:MP, am1.1:22-010085-001:NS","99.47%, 99.06%, 98.93%, 98.42%, 98.64%, 98.94%, 98.98%, 99.17%","12, 14, 23, 27, 31, 15, 10, 7",Ran on FASTA - No Coverage Report,USA,USA,2024-11-05
4438,SRR31605373,WGS,147.11,91825255,PRJNA1102327,SAMN45164104,Viral,33074370,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX26969839,USA,North America,USA,Cattle,NextSeq 2000,24-033852-001,24-033852-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-12-06,2024-04-20T18:12:00Z,1,24-033852-001,SRP503016,H5N1,milk,SRS23438538,False,,USA,2025-05-09_10-50-22,SRR31605373.fa,B3.13,"PB1:am4, NP:am8, PA:ea1, HA:ea1, PB2:am2.2, NA:ea1, MP:ea1, NS:am1.1","am4:23-001855-001:PB1, am8:23-032005-001:NP, ea1:22-003707-003:PA, ea1:22-003707-003:HA, am2.2:22-010445-001:PB2, ea1:22-003707-003:NA, ea1:22-003707-003:MP, am1.1:22-010085-001:NS","99.47%, 99.06%, 98.93%, 98.42%, 98.64%, 98.94%, 98.98%, 99.17%","12, 14, 23, 27, 31, 15, 10, 7",Ran on FASTA - No Coverage Report,CA,USA-CA,2024-11-05
4439,SRR31605374,WGS,146.06,123478224,PRJNA1102327,SAMN45164094,Viral,44100832,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX26969838,USA,North America,USA,Turkey,NextSeq 2000,24-033700-003,24-033700-003-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-12-06,2024-04-20T18:12:00Z,1,24-033700-003,SRP503016,H5N1,Oropharyngeal Swab,SRS23438539,False,,USA,2025-05-09_10-46-07,SRR31605374.fa,B3.13,"NA:ea1, PB1:am4, NP:am8, PB2:am2.2, HA:ea1, NS:am1.1, PA:ea1, MP:ea1","ea1:22-003707-003:NA, am4:23-001855-001:PB1, am8:23-032005-001:NP, am2.2:22-010445-001:PB2, ea1:22-003707-003:HA, am1.1:22-010085-001:NS, ea1:22-003707-003:PA, ea1:22-003707-003:MP","98.94%, 99.43%, 99.06%, 98.55%, 98.42%, 99.17%, 98.93%, 98.98%","15, 13, 14, 33, 27, 7, 23, 10",Ran on FASTA - No Coverage Report,USA,USA,2024-10-31
4440,SRR31605374,WGS,146.06,123478224,PRJNA1102327,SAMN45164094,Viral,44100832,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX26969838,USA,North America,USA,Turkey,NextSeq 2000,24-033700-003,24-033700-003-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-12-06,2024-04-20T18:12:00Z,1,24-033700-003,SRP503016,H5N1,Oropharyngeal Swab,SRS23438539,False,,USA,2025-05-09_10-46-07,SRR31605374.fa,B3.13,"NA:ea1, PB1:am4, NP:am8, PB2:am2.2, HA:ea1, NS:am1.1, PA:ea1, MP:ea1","ea1:22-003707-003:NA, am4:23-001855-001:PB1, am8:23-032005-001:NP, am2.2:22-010445-001:PB2, ea1:22-003707-003:HA, am1.1:22-010085-001:NS, ea1:22-003707-003:PA, ea1:22-003707-003:MP","98.94%, 99.43%, 99.06%, 98.55%, 98.42%, 99.17%, 98.93%, 98.98%","15, 13, 14, 33, 27, 7, 23, 10",Ran on FASTA - No Coverage Report,CA,USA-CA,2024-10-31
4441,SRR31605375,WGS,146.84,83497049,PRJNA1102327,SAMN45164093,Viral,29940047,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX26969837,USA,North America,USA,Chicken,NextSeq 2000,24-033699-003,24-033699-003-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-12-06,2024-04-20T18:12:00Z,1,24-033699-003,SRP503016,H5N1,Oropharyngeal Swab,SRS23438536,False,,USA,2025-05-09_10-50-23,SRR31605375.fa,B3.13,"PB1:am4, PA:ea1, NA:ea1, MP:ea1, NS:am1.1, NP:am8, PB2:am2.2, HA:ea1","am4:23-001855-001:PB1, ea1:22-003707-003:PA, ea1:22-003707-003:NA, ea1:22-003707-003:MP, am1.1:22-010085-001:NS, am8:23-032005-001:NP, am2.2:22-010445-001:PB2, ea1:22-003707-003:HA","99.52%, 99.07%, 98.86%, 98.98%, 99.05%, 98.93%, 98.20%, 98.47%","11, 20, 16, 10, 8, 16, 41, 26",Ran on FASTA - No Coverage Report,USA,USA,2024-10-30
4442,SRR31605375,WGS,146.84,83497049,PRJNA1102327,SAMN45164093,Viral,29940047,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX26969837,USA,North America,USA,Chicken,NextSeq 2000,24-033699-003,24-033699-003-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-12-06,2024-04-20T18:12:00Z,1,24-033699-003,SRP503016,H5N1,Oropharyngeal Swab,SRS23438536,False,,USA,2025-05-09_10-50-23,SRR31605375.fa,B3.13,"PB1:am4, PA:ea1, NA:ea1, MP:ea1, NS:am1.1, NP:am8, PB2:am2.2, HA:ea1","am4:23-001855-001:PB1, ea1:22-003707-003:PA, ea1:22-003707-003:NA, ea1:22-003707-003:MP, am1.1:22-010085-001:NS, am8:23-032005-001:NP, am2.2:22-010445-001:PB2, ea1:22-003707-003:HA","99.52%, 99.07%, 98.86%, 98.98%, 99.05%, 98.93%, 98.20%, 98.47%","11, 20, 16, 10, 8, 16, 41, 26",Ran on FASTA - No Coverage Report,CA,USA-CA,2024-10-30
4443,SRR31605376,WGS,147.2,80435333,PRJNA1102327,SAMN45164092,Viral,29077857,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX26969836,USA,North America,USA,Chicken,NextSeq 2000,24-033699-002,24-033699-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-12-06,2024-04-20T18:12:00Z,1,24-033699-002,SRP503016,H5N1,Oropharyngeal Swab,SRS23438537,False,,USA,2025-05-09_10-50-04,SRR31605376.fa,B3.13,"NA:ea1, MP:ea1, NP:am8, NS:am1.1, HA:ea1, PB2:am2.2, PB1:am4, PA:ea1","ea1:22-003707-003:NA, ea1:22-003707-003:MP, am8:23-032005-001:NP, am1.1:22-010085-001:NS, ea1:22-003707-003:HA, am2.2:22-010445-001:PB2, am4:23-001855-001:PB1, ea1:22-003707-003:PA","98.86%, 98.98%, 98.93%, 99.05%, 98.53%, 98.60%, 99.52%, 99.02%","16, 10, 16, 8, 25, 32, 11, 21",Ran on FASTA - No Coverage Report,USA,USA,2024-10-30
4444,SRR31605376,WGS,147.2,80435333,PRJNA1102327,SAMN45164092,Viral,29077857,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX26969836,USA,North America,USA,Chicken,NextSeq 2000,24-033699-002,24-033699-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-12-06,2024-04-20T18:12:00Z,1,24-033699-002,SRP503016,H5N1,Oropharyngeal Swab,SRS23438537,False,,USA,2025-05-09_10-50-04,SRR31605376.fa,B3.13,"NA:ea1, MP:ea1, NP:am8, NS:am1.1, HA:ea1, PB2:am2.2, PB1:am4, PA:ea1","ea1:22-003707-003:NA, ea1:22-003707-003:MP, am8:23-032005-001:NP, am1.1:22-010085-001:NS, ea1:22-003707-003:HA, am2.2:22-010445-001:PB2, am4:23-001855-001:PB1, ea1:22-003707-003:PA","98.86%, 98.98%, 98.93%, 99.05%, 98.53%, 98.60%, 99.52%, 99.02%","16, 10, 16, 8, 25, 32, 11, 21",Ran on FASTA - No Coverage Report,CA,USA-CA,2024-10-30
4445,SRR31605377,WGS,147.52,94453021,PRJNA1102327,SAMN45164091,Viral,33922585,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX26969835,USA,North America,USA,Chicken,NextSeq 2000,24-033699-001,24-033699-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-12-06,2024-04-20T18:12:00Z,1,24-033699-001,SRP503016,H5N1,Oropharyngeal Swab,SRS23438534,False,,USA,2025-05-09_10-50-23,SRR31605377.fa,B3.13,"NS:am1.1, NA:ea1, PB1:am4, PB2:am2.2, MP:ea1, PA:ea1, HA:ea1, NP:am8","am1.1:22-010085-001:NS, ea1:22-003707-003:NA, am4:23-001855-001:PB1, am2.2:22-010445-001:PB2, ea1:22-003707-003:MP, ea1:22-003707-003:PA, ea1:22-003707-003:HA, am8:23-032005-001:NP","98.93%, 98.86%, 99.52%, 98.55%, 98.88%, 99.02%, 98.53%, 98.93%","9, 16, 11, 33, 11, 21, 25, 16",Ran on FASTA - No Coverage Report,USA,USA,2024-10-30
4446,SRR31605377,WGS,147.52,94453021,PRJNA1102327,SAMN45164091,Viral,33922585,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX26969835,USA,North America,USA,Chicken,NextSeq 2000,24-033699-001,24-033699-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-12-06,2024-04-20T18:12:00Z,1,24-033699-001,SRP503016,H5N1,Oropharyngeal Swab,SRS23438534,False,,USA,2025-05-09_10-50-23,SRR31605377.fa,B3.13,"NS:am1.1, NA:ea1, PB1:am4, PB2:am2.2, MP:ea1, PA:ea1, HA:ea1, NP:am8","am1.1:22-010085-001:NS, ea1:22-003707-003:NA, am4:23-001855-001:PB1, am2.2:22-010445-001:PB2, ea1:22-003707-003:MP, ea1:22-003707-003:PA, ea1:22-003707-003:HA, am8:23-032005-001:NP","98.93%, 98.86%, 99.52%, 98.55%, 98.88%, 99.02%, 98.53%, 98.93%","9, 16, 11, 33, 11, 21, 25, 16",Ran on FASTA - No Coverage Report,CA,USA-CA,2024-10-30
4447,SRR31605378,WGS,147.19,140342816,PRJNA1102327,SAMN45163992,Viral,50212730,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX26969834,USA,North America,USA,Cattle,NextSeq 2000,24-031645-001,24-031645-001-original-repeat2,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-12-06,2024-04-20T18:12:00Z,1,24-031645-001,SRP503016,H5N1,milk,SRS23438526,True,2025-02-10 20:28:11,USA,2025-05-09_10-45-28,SRR31605378.fa,B3.13,"HA:ea1, MP:ea1, PB1:am4, PA:ea1, PB2:am2.2, NS:am1.1, NP:am8, NA:ea1","ea1:22-003707-003:HA, ea1:22-003707-003:MP, am4:23-001855-001:PB1, ea1:22-003707-003:PA, am2.2:22-010445-001:PB2, am1.1:22-010085-001:NS, am8:23-032005-001:NP, ea1:22-003707-003:NA","98.77%, 98.88%, 99.43%, 99.12%, 98.73%, 99.17%, 98.93%, 98.79%","21, 11, 13, 19, 29, 7, 16, 17",Ran on FASTA - No Coverage Report,USA,USA,2024-10-25
4448,SRR31605378,WGS,147.19,140342816,PRJNA1102327,SAMN45163992,Viral,50212730,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX26969834,USA,North America,USA,Cattle,NextSeq 2000,24-031645-001,24-031645-001-original-repeat2,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-12-06,2024-04-20T18:12:00Z,1,24-031645-001,SRP503016,H5N1,milk,SRS23438526,True,2025-02-10 20:28:11,USA,2025-05-09_10-45-28,SRR31605378.fa,B3.13,"HA:ea1, MP:ea1, PB1:am4, PA:ea1, PB2:am2.2, NS:am1.1, NP:am8, NA:ea1","ea1:22-003707-003:HA, ea1:22-003707-003:MP, am4:23-001855-001:PB1, ea1:22-003707-003:PA, am2.2:22-010445-001:PB2, am1.1:22-010085-001:NS, am8:23-032005-001:NP, ea1:22-003707-003:NA","98.77%, 98.88%, 99.43%, 99.12%, 98.73%, 99.17%, 98.93%, 98.79%","21, 11, 13, 19, 29, 7, 16, 17",Ran on FASTA - No Coverage Report,UT,USA-UT,2024-10-25
4449,SRR31605379,WGS,146.64,76485963,PRJNA1102327,SAMN45164090,Viral,27346820,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX26969833,USA,North America,USA,Chicken,NextSeq 2000,24-033698-003,24-033698-003-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-12-06,2024-04-20T18:12:00Z,1,24-033698-003,SRP503016,H5N1,Oropharyngeal Swab,SRS23438535,False,,USA,2025-05-09_10-50-23,SRR31605379.fa,B3.13,"PB2:am2.2, PB1:am4, NP:am8, NA:ea1, PA:ea1, HA:ea1, NS:am1.1, MP:ea1","am2.2:22-010445-001:PB2, am4:23-001855-001:PB1, am8:23-032005-001:NP, ea1:22-003707-003:NA, ea1:22-003707-003:PA, ea1:22-003707-003:HA, am1.1:22-010085-001:NS, ea1:22-003707-003:MP","98.68%, 99.47%, 99.06%, 98.94%, 99.07%, 98.53%, 99.17%, 98.88%","30, 12, 14, 15, 20, 25, 7, 11",Ran on FASTA - No Coverage Report,USA,USA,2024-10-29
4450,SRR31605379,WGS,146.64,76485963,PRJNA1102327,SAMN45164090,Viral,27346820,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX26969833,USA,North America,USA,Chicken,NextSeq 2000,24-033698-003,24-033698-003-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-12-06,2024-04-20T18:12:00Z,1,24-033698-003,SRP503016,H5N1,Oropharyngeal Swab,SRS23438535,False,,USA,2025-05-09_10-50-23,SRR31605379.fa,B3.13,"PB2:am2.2, PB1:am4, NP:am8, NA:ea1, PA:ea1, HA:ea1, NS:am1.1, MP:ea1","am2.2:22-010445-001:PB2, am4:23-001855-001:PB1, am8:23-032005-001:NP, ea1:22-003707-003:NA, ea1:22-003707-003:PA, ea1:22-003707-003:HA, am1.1:22-010085-001:NS, ea1:22-003707-003:MP","98.68%, 99.47%, 99.06%, 98.94%, 99.07%, 98.53%, 99.17%, 98.88%","30, 12, 14, 15, 20, 25, 7, 11",Ran on FASTA - No Coverage Report,CA,USA-CA,2024-10-29
4451,SRR31605380,WGS,146.87,91080720,PRJNA1102327,SAMN45164089,Viral,32479094,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX26969832,USA,North America,USA,Chicken,NextSeq 2000,24-033698-002,24-033698-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-12-06,2024-04-20T18:12:00Z,1,24-033698-002,SRP503016,H5N1,Oropharyngeal Swab,SRS23438533,False,,USA,2025-05-09_10-49-42,SRR31605380.fa,B3.13,"HA:ea1, PB2:am2.2, PB1:am4, NA:ea1, NS:am1.1, NP:am8, MP:ea1, PA:ea1","ea1:22-003707-003:HA, am2.2:22-010445-001:PB2, am4:23-001855-001:PB1, ea1:22-003707-003:NA, am1.1:22-010085-001:NS, am8:23-032005-001:NP, ea1:22-003707-003:MP, ea1:22-003707-003:PA","98.47%, 98.60%, 99.43%, 98.94%, 99.17%, 98.93%, 98.88%, 99.07%","26, 32, 13, 15, 7, 16, 11, 20",Ran on FASTA - No Coverage Report,USA,USA,2024-10-29
4452,SRR31605380,WGS,146.87,91080720,PRJNA1102327,SAMN45164089,Viral,32479094,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX26969832,USA,North America,USA,Chicken,NextSeq 2000,24-033698-002,24-033698-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-12-06,2024-04-20T18:12:00Z,1,24-033698-002,SRP503016,H5N1,Oropharyngeal Swab,SRS23438533,False,,USA,2025-05-09_10-49-42,SRR31605380.fa,B3.13,"HA:ea1, PB2:am2.2, PB1:am4, NA:ea1, NS:am1.1, NP:am8, MP:ea1, PA:ea1","ea1:22-003707-003:HA, am2.2:22-010445-001:PB2, am4:23-001855-001:PB1, ea1:22-003707-003:NA, am1.1:22-010085-001:NS, am8:23-032005-001:NP, ea1:22-003707-003:MP, ea1:22-003707-003:PA","98.47%, 98.60%, 99.43%, 98.94%, 99.17%, 98.93%, 98.88%, 99.07%","26, 32, 13, 15, 7, 16, 11, 20",Ran on FASTA - No Coverage Report,CA,USA-CA,2024-10-29
4453,SRR31605381,WGS,147.27,81412422,PRJNA1102327,SAMN45164088,Viral,29071976,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX26969831,USA,North America,USA,Chicken,NextSeq 2000,24-033698-001,24-033698-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-12-06,2024-04-20T18:12:00Z,1,24-033698-001,SRP503016,H5N1,Oropharyngeal Swab,SRS23438532,False,,USA,2025-05-09_10-50-23,SRR31605381.fa,B3.13,"PA:ea1, NP:am8, PB2:am2.2, MP:ea1, NS:am1.1, PB1:am4, HA:ea1, NA:ea1","ea1:22-003707-003:PA, am8:23-032005-001:NP, am2.2:22-010445-001:PB2, ea1:22-003707-003:MP, am1.1:22-010085-001:NS, am4:23-001855-001:PB1, ea1:22-003707-003:HA, ea1:22-003707-003:NA","99.07%, 99.06%, 98.68%, 98.88%, 99.17%, 99.47%, 98.53%, 98.94%","20, 14, 30, 11, 7, 12, 25, 15",Ran on FASTA - No Coverage Report,USA,USA,2024-10-29
4454,SRR31605381,WGS,147.27,81412422,PRJNA1102327,SAMN45164088,Viral,29071976,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX26969831,USA,North America,USA,Chicken,NextSeq 2000,24-033698-001,24-033698-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-12-06,2024-04-20T18:12:00Z,1,24-033698-001,SRP503016,H5N1,Oropharyngeal Swab,SRS23438532,False,,USA,2025-05-09_10-50-23,SRR31605381.fa,B3.13,"PA:ea1, NP:am8, PB2:am2.2, MP:ea1, NS:am1.1, PB1:am4, HA:ea1, NA:ea1","ea1:22-003707-003:PA, am8:23-032005-001:NP, am2.2:22-010445-001:PB2, ea1:22-003707-003:MP, am1.1:22-010085-001:NS, am4:23-001855-001:PB1, ea1:22-003707-003:HA, ea1:22-003707-003:NA","99.07%, 99.06%, 98.68%, 98.88%, 99.17%, 99.47%, 98.53%, 98.94%","20, 14, 30, 11, 7, 12, 25, 15",Ran on FASTA - No Coverage Report,CA,USA-CA,2024-10-29
4455,SRR31605382,WGS,146.82,89821306,PRJNA1102327,SAMN45164087,Viral,32063680,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX26969830,USA,North America,USA,Chicken,NextSeq 2000,24-033695-001,24-033695-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-12-06,2024-04-20T18:12:00Z,1,24-033695-001,SRP503016,H5N1,Oropharyngeal Swab,SRS23438531,False,,USA,2025-05-09_10-50-23,SRR31605382.fa,B3.13,"PA:ea1, PB2:am2.2, NA:ea1, HA:ea1, NS:am1.1, PB1:am4, NP:am8, MP:ea1","ea1:22-003707-003:PA, am2.2:22-010445-001:PB2, ea1:22-003707-003:NA, ea1:22-003707-003:HA, am1.1:22-010085-001:NS, am4:23-001855-001:PB1, am8:23-032005-001:NP, ea1:22-003707-003:MP","98.93%, 98.64%, 98.79%, 98.42%, 99.17%, 99.34%, 99.00%, 98.88%","23, 31, 17, 27, 7, 15, 15, 11",Ran on FASTA - No Coverage Report,USA,USA,2024-10-25
4456,SRR31605382,WGS,146.82,89821306,PRJNA1102327,SAMN45164087,Viral,32063680,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX26969830,USA,North America,USA,Chicken,NextSeq 2000,24-033695-001,24-033695-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-12-06,2024-04-20T18:12:00Z,1,24-033695-001,SRP503016,H5N1,Oropharyngeal Swab,SRS23438531,False,,USA,2025-05-09_10-50-23,SRR31605382.fa,B3.13,"PA:ea1, PB2:am2.2, NA:ea1, HA:ea1, NS:am1.1, PB1:am4, NP:am8, MP:ea1","ea1:22-003707-003:PA, am2.2:22-010445-001:PB2, ea1:22-003707-003:NA, ea1:22-003707-003:HA, am1.1:22-010085-001:NS, am4:23-001855-001:PB1, am8:23-032005-001:NP, ea1:22-003707-003:MP","98.93%, 98.64%, 98.79%, 98.42%, 99.17%, 99.34%, 99.00%, 98.88%","23, 31, 17, 27, 7, 15, 15, 11",Ran on FASTA - No Coverage Report,CA,USA-CA,2024-10-25
